Wn,Alg5,Alg5Gel0625,Alg5Gel125,Alge5Gel250,Alg5Gel5
1727.935,0.027535067818796673,0.16635143044298958,0.01784456011445544,0.04267242196793571,0.04479509535040096
1729.863,0.02505548728303667,0.16121762543663026,0.016645665817951277,0.038539792297723814,0.03979297876769224
1731.792,0.022742463867613458,0.15528976693209626,0.01553861462638259,0.03480158556821084,0.035217819081804734
1733.72,0.020510994017700394,0.14880731316252852,0.014543511021791694,0.03137400930682383,0.031093369808603135
1735.649,0.017578296937450263,0.14142672924432642,0.013143133764362873,0.027473635849271556,0.026993627680901723
1737.577,0.013547508781617692,0.13268787021431605,0.010292179629281983,0.02194865143046537,0.02255320993828039
1739.506,0.0111958692293244,0.12365716700103778,0.008713873552288682,0.01818811718746544,0.018994482512466736
1741.434,0.00938248950619397,0.11423381439917137,0.007635198732632824,0.015249072064099511,0.016026327092966756
1743.363,0.006932301322190908,0.10385249254326785,0.005823287449768863,0.011514235572146632,0.012879350664713185
1745.291,0.005806841736220123,0.09371738994562016,0.005091687131918741,0.009289887185846916,0.010537802706059642
1747.22,0.005067035937746162,0.08358417817578201,0.00486058672578287,0.00795466074818135,0.008649991649354923
1749.148,0.00387934404193992,0.07324727498886827,0.004092856332405542,0.00627311623371658,0.006778742001649257
1751.077,0.002913734342280445,0.06317437660800652,0.00347038844597578,0.00494052466425984,0.005139111466033056
1753.005,9.581841094024262e-4,0.05285705945491837,0.0013534251597222562,0.0021074265835258356,0.003072132103632609
1754.934,0,0.04342069385590202,0,0,0.0013891671056798067
1756.862,0.001193630337098798,0.03579854013853789,0.0010010383168262728,7.917494859381379e-4,0.001041015538061883
1758.791,0.001767456754258143,0.028550703537665773,0.0014157566980222192,0.0010368909924699527,5.548782932976675e-4
1760.719,0.0022846185542968124,0.022170622975908074,0.001603713600619011,0.0013181693795165535,2.0607813228296122e-4
1762.648,0.0029277916999149254,0.01671295514657563,0.001745910580718636,0.0017354159040660093,0
1764.576,0.00383074728002921,0.012272022969639284,0.0021613855974631662,0.0025609999527579914,7.218017713579204e-5
1766.505,0.004322009262947513,0.008482672351706947,0.0021837671664236414,0.0030634730595110273,6.513483875832399e-5
1768.433,0.004594723207557336,0.00529051486151102,0.0018297108695609406,0.003246477809163104,4.262888701319131e-5
1770.362,0.004938709470180584,0.00270636843821433,0.0014009960232013662,0.003323101045519483,4.3557099362618255e-5
1772.29,0.005541088172190818,0.0010398652768919686,0.0010221198812212634,0.003499936740558492,2.045206668150115e-4
1774.219,0.006589731817636691,2.2870362824443377e-4,0.0010170168141983124,0.004074903663058766,5.849508878247733e-4
1776.147,0.007914534112707554,0,0.0014364990280763992,0.0051364715069440875,0.0012504336626989313
1778.076,0.009417235742464001,3.884067445074572e-4,0.0023742760647645304,0.006757088672103764,0.0021457331477380383
1780.004,0.010615789965687693,0.0012285785653075483,0.003337721329447446,0.00846594053201245,0.0031392668287415627
1781.932,0.011240116907052337,0.002001994242542098,0.0034831454218597698,0.009217022232431732,0.0037976411616150877
1783.861,0.012887521136699335,0.003639550768433857,0.004633402135211817,0.011054609848929493,0.004989510589683454
1785.79,0.014469854284703503,0.005531775804830339,0.006078147730488635,0.013185425434360416,0.006327361375876865
1787.718,0.015524059023875691,0.007432599706120536,0.0069658010195434985,0.014734280854241893,0.007364544270044189
1789.646,0.016173487349900373,0.00933712980811674,0.0074357219660982285,0.015858961238255247,0.00811645060849571
1791.575,0.015367782775684421,0.00978313492532838,0.006323940136062652,0.014858425417875682,0.007562860282190286
1793.504,0.017045564061486017,0.01576686653535697,0.006437418374650834,0.016280231688889604,0.0091533630318257
1795.432,0.017469304216151935,0.017341626282557903,0.006713040518968713,0.016518357855565012,0.009157362901883157
1797.36,0.019270175295300243,0.023471664969663984,0.0074553024650225305,0.018341189040790802,0.01076034824684238
1799.289,0.0191126726289199,0.024653231563643775,0.007156065360415628,0.01790903378834605,0.010432126289798819
1801.218,0.020456043319064244,0.02942502532863176,0.007411687057041144,0.018862024537165924,0.011501715720017383
1803.146,0.020524951039351157,0.0300598897738375,0.007508105383115197,0.01862732410698424,0.011207539983252544
1805.074,0.02151112806433559,0.03338323228590695,0.007696333017913251,0.019305111387082848,0.012005747652782374
1807.003,0.021694928540103672,0.033713997342803045,0.007915898052897814,0.019221358595218608,0.01176885150963908
1808.932,0.02305780692677164,0.03615627873139853,0.008979607414181058,0.020737988654498465,0.012793755439215052
1810.86,0.02230496594071221,0.03574212610282358,0.008334579389873744,0.019828947928376705,0.012179752582722261
1812.788,0.022842750028278964,0.03716609185569655,0.008293047068477543,0.020071700350968936,0.01262233899925286
1814.717,0.023189440660421383,0.037081237083711624,0.009124005997407026,0.020586723568090874,0.012593700091650195
1816.646,0.023772156168698003,0.03816928857348094,0.009888675399340659,0.021613961302960956,0.013251256221513451
1818.574,0.02332825640789453,0.037607568886769555,0.009927001552455437,0.021385038513077662,0.012853472975289059
1820.502,0.023217441698650518,0.03808204476339841,0.009808400991894678,0.021507114840341325,0.013033184360866402
1822.431,0.022727852667776122,0.03745167182097177,0.009772127603809482,0.021198899120622013,0.01259390640171083
1824.359,0.022428103892636532,0.037564159957428,0.009487281081058663,0.0210607275027028,0.012589897803321119
1826.288,0.02161781874775663,0.036709236583773425,0.008849005252207272,0.02009020470691909,0.011875440091761665
1828.217,0.021738946753942456,0.03673391982196015,0.008943037749603628,0.020154800389900737,0.011898876473359892
1830.145,0.021450614249991083,0.035946577105330474,0.008753081216542618,0.019554649513478423,0.011329636918493275
1832.073,0.021492934311763353,0.0357847994864342,0.008874097147352062,0.019608022330776548,0.011263769187824155
1834.002,0.021142076347279166,0.03493733419399544,0.008925285910561052,0.01921729123810166,0.010716688582291337
1835.931,0.021153609238635757,0.034598162279270504,0.009188542994884646,0.01925782893555634,0.010549163389108409
1837.859,0.020850350978127607,0.033742889703500055,0.0093107965686076,0.01889360595832674,0.00999109059458752
1839.787,0.020752176191454686,0.03318313576083825,0.00954591018380511,0.01876887852061332,0.009647631349936266
1841.716,0.020291969645017432,0.03220015649634606,0.009538268704544292,0.01820137543412368,0.008944198089623082
1843.645,0.019801762175081315,0.03130398096815518,0.009449884905946358,0.01759465839551117,0.008257028124404313
1845.573,0.018788841739610918,0.030101870740555065,0.008815804084846036,0.016363912800909368,0.007218391271542548
1847.501,0.017299212902666474,0.028769027975687023,0.0076154682719877225,0.014573481243881772,0.0059201398134329335
1849.43,0.015331593639398719,0.027337421433934195,0.005791536109583677,0.012229296550573067,0.004413286455358033
